District,Project Name,Promoter Name,Certificate No.
Ernakulam,Sophia Elanza,Joyce George,K-RERA/PRJ/ERN/093/2022
Ernakulam,NOEL CLOUDWALK,NOEL VILLAS AND APARTMENTS,K-RERA/PRJ/ERN/090/2022
Ernakulam,Padmasree Ramsarovar,Padmasree Developers Pvt Ltd,K-RERA/PRJ/ERN/086/2022
Ernakulam,CONFIDENT BOUGAINVILLE,Confident Projects Residential,K-RERA/PRJ/ERN/084/2022
Ernakulam,SPARROW HILL VILLAS,VALIYAKULANGARA INFRAZONE PVT LTD,K-RERA/PRJ/ERN/082/2022
Ernakulam,TRAVANCORE OPUS HIGHWAY TOWER I,Travancore Builders Pvt Ltd,K-RERA/PRJ/ERN/081/2022
Ernakulam,Sophia Estelia,Joyce George,K-RERA/PRJ/ERN/080/2022
Ernakulam,ASSET LAURELS,ASSET HOMES PRIVATE LIMITED,K-RERA/PRJ/ERN/079/2022
Ernakulam,SOPHIA EVANIA,Joyce George,K-RERA/PRJ/ERN/075/2022
Ernakulam,PAMANT,VAIPPIL VILLAS AND APARTMENTS,K-RERA/PRJ/ERN/073/2022
Ernakulam,Anvita Royal Grande,ANVITA BUILDERS PVT LTD,K-RERA/PRJ/ERN/072/2022
Ernakulam,CONFIDENT PINEWOOD,Confident Projects Residential,K-RERA/PRJ/ERN/071/2022
Ernakulam,NANMA ONE COCHIN,NANMA PROPERTIES LTD,K-RERA/PRJ/ERN/070/2022
Ernakulam,GREENRICH VILLAS,INDUS GRATIA CREATIVE HOMES PVT LTD,K-RERA/PRJ/ERN/069/2022
Ernakulam,TOWER ELEVEN,MERITRA HOMES PVT LTD,K-RERA/PRJ/ERN/068/2022
Ernakulam,BEVERLY HILLS,PALLIKKARA PROPERTIES AND INVESTMENT SERVICES PRIVATE LIMITED,K-RERA/PRJ/ERN/059/2022
Ernakulam,Tulsi Majestic Court,TULSI DEVELOPERS INDIA PRIVATE LIMITED,K-RERA/PRJ/ERN/056/2022
Ernakulam,Tulsi Nest,TULSI DEVELOPERS INDIA PRIVATE LIMITED,K-RERA/PRJ/ERN/055/2022
Ernakulam,VEEGALAND SPRINGBELL,VEEGALAND DEVELOPERS PRIVATE LIMITED,K-RERA/PRJ/ERN/046/2022
Ernakulam,THE VERANDAH GARDENS,Infra Housing Pvt Ltd,K-RERA/PRJ/ERN/043/2022
Ernakulam,FERRO FORTUNE,Ferro Engineers And Developers,K-RERA/PRJ/ERN/042/2022
Ernakulam,GALAXY CARLTON,GALAXY HOMES PVT LTD,K-RERA/PRJ/130/2021
Ernakulam,GALAXY MIDWINTER,GALAXY HOMES PVT LTD,K-RERA/PRJ/003/2021
Ernakulam,DANCING WOODS,CASADEL BUILDERS INDIA PRIVATE LIMITED,K-RERA/PRJ/001/2021
Ernakulam,Palmtree Apartments,Pratheeksha Builders LLP,K-RERA/PRJ/120/2021
Ernakulam,ERA TRANQUIL,ERA HOMES AND PROJECTS PVT LTD,K-RERA/PRJ/200/2021
Ernakulam,PEPPER VINE,Synthite Infrastructure Project Pvt Ltd,K-RERA/PRJ/029/2021
Ernakulam,CONFIDENT AMBER,Confident Projects Residential,K-RERA/PRJ/004/2022
Ernakulam,GALAXY CLOUDSPACE,GALAXY HOMES PVT LTD,K-RERA/PRJ/122/2021
Ernakulam,GALAXY PINE COURT BLOCK I,GALAXY HOMES PVT LTD,K-RERA/PRJ/118/2021
Ernakulam,GALAXY GOLDENDALE,GALAXY HOMES PVT LTD,K-RERA/PRJ/277/2020
Ernakulam,GALAXY HIGHFIELD,GALAXY HOMES PVT LTD,K-RERA/PRJ/181/2021
Ernakulam,GALAXY EMERALD,GALAXY HOMES PVT LTD,K-RERA/PRJ/263/2020
Ernakulam,ASSET RADIANCE,ASSET HOMES PRIVATE LIMITED,K-RERA/PRJ/ERN/033/2022
Ernakulam,ERA PRIME,ERA HOMES AND PROJECTS PVT LTD,K-RERA/PRJ/201/2021
Ernakulam,AIRPORT GRANDE HOTEL AND SUITES,AIRPORT GRANDE HOSPITALITY PRIVATE LIMITEDT,K-RERA/PRJ/150/2021
Ernakulam,CASADEL GARDENS OF DELIGHT,CASADEL BUILDERS INDIA PRIVATE LIMITED,K-RERA/PRJ/179/2021
Ernakulam,The Pavillion Vazhakkala,CJG Holdings India Pvt Ltd,K-RERA/PRJ/192/2021
Ernakulam,O2 ZONE,BAYSHORE SEAWOODS PROJECT,K-RERA/PRJ/ERN/032/2022
Ernakulam,TRIAMITY WOODSVILLE,TRIAMITY DWELLINGS PRIVATE LIMITED,K-RERA/PRJ/ERN/030/2022
Ernakulam,INFRA NOUVELLE,Infra Housing Pvt Ltd,K-RERA/PRJ/006/2022
Ernakulam,ROSEBUD TERRACES,ROSEBUD PROJECTS PRIVATE LIMITED,K-RERA/PRJ/ERN/029/2022
Ernakulam,Travancore Grand County Neo Classic Villas,Travancore Builders Pvt Ltd,K-RERA/PRJ/ERN/028/2022
Ernakulam,WHITE WISTERIA,KAROLLIL PROPERTIES,K-RERA/PRJ/ERN/027/2022
Ernakulam,Orchid Courtyard,Orchid Homes,K-RERA/PRJ/ERN/024/2022
Ernakulam,ASSET DOMINION,ASSET HOMES PRIVATE LIMITED,K-RERA/PRJ/ERN/022/2022
Ernakulam,INFRA PROXIM,Infra Housing Pvt Ltd,K-RERA/PRJ/ERN/021/2022
Ernakulam,Provident Winworth Phase 1,Purva Realities Private Limited,K-RERA/PRJ/ERN/020/2022
Ernakulam,SEVENTH AVENUE,INHOUSE PROJECTS INDIA PRIVATE LIMITED,K-RERA/PRJ/ERN/016/2022
Ernakulam,Hoysala EVM,Hoysala Projects Pvt Ltd,K-RERA/PRJ/142/2021
Ernakulam,"YESKAY REGALIA ,TOWER 2",SUNILKUMAR SUBRAMANIAM,K-RERA/PRJ/295/2020
Ernakulam,Palace 10 Apartments And Gouri Chambers,GD Buiilders,K-RERA/PRJ/020/2021
Ernakulam,NavaDe,ANASVARA PROPERTIES,K-RERA/PRJ/ERN/014/2022
Ernakulam,SKYSCAPE,CASADEL BUILDERS INDIA PRIVATE LIMITED,K-RERA/PRJ/257/2020
Ernakulam,Tufnell Garden Block 4 and 5,Jain Housing And Constructions Limited,K-RERA/PRJ/ERN/011/2022
Ernakulam,TOWNWALK,CASADEL BUILDERS INDIA PRIVATE LIMITED,K-RERA/PRJ/264/2020
Ernakulam,Tulsi Capitol pointe,TULSI DEVELOPERS INDIA PRIVATE LIMITED,K-RERA/PRJ/309/2020
Ernakulam,PEARL VIEW APARTMENTS,PEARL VIEW HOMES,K-RERA/PRJ/021/2021
Ernakulam,MIR CINTRA,MIR BUILDERS AND DEVELOPERS PVT LTD,K-RERA/PRJ/139/2021
Ernakulam,Skylark Villas,Glenwood Developers,K-RERA/PRJ/ERN/010/2022
Ernakulam,GALAXY BRIDGEWOOD,GALAXY HOMES PVT LTD,K-RERA/PRJ/272/2020
Ernakulam,DD KINGS SQUARE,SEA WIND REALTORS INDIA PRIVATE LIMITED,K-RERA/PRJ/ERN/008/2022
Ernakulam,ACCORD FERRY BAY,ACCORD HABITAT PRIVATE LIMITED,K-RERA/PRJ/157/2021
Ernakulam,DREAMFLOWER VIVALDI,DREAM FLOWER HOUSING PROJECTS PVT LTD,K-RERA/PRJ/ERN/004/2022
Ernakulam,ANTA - MARVEL,ANTA BUILDERS & DEVELOPERS PVT LTD,K-RERA/PRJ/ERN/003/2022
Ernakulam,LAVENDER BAY,Synthite Industries Pvt Ltd,K-RERA/PRJ/207/2020
Ernakulam,PRESTIGE EDEN GARDEN,PRESTIGE ESTATES PROJECTS LIMITED,K-RERA/PRJ/ERN/002/2022
Ernakulam,Indian Oil Officers Cooperative Housing Society Limited Petronest,INDIAN OIL OFFICERS COOPERATIVE HOUSING SOCIETY LIMITED,K-RERA/PRJ/ERN/080/2021
Ernakulam,TREESA GARDENS,PAUL ALUKKAS DEVELOPERS PRIVATE LIMITED,K-RERA/PRJ/155/2021
Ernakulam,SIDDHI PRANAVAM,SIDDHI HOMES,K-RERA/PRJ/ERN/077/2021
Ernakulam,SKYLINE THE ONE,M/s Skyline Builders,K-RERA/PRJ/ERN/075/2021
Ernakulam,Marina One Phase 2,Sobha Limited,K-RERA/PRJ/252/2020
Ernakulam,ASSET LUMINANCE,ASSET HOMES PRIVATE LIMITED,K-RERA/PRJ/ERN/071/2021
Ernakulam,SFS HAVELI,SKYLINE FOUNDATIONS AND STRUCTURES PRIVATE LIMITED,K-RERA/PRJ/ERN/070/2021
Ernakulam,MOOPANS RIVERSIDE,Moopans,K-RERA/PRJ/127/2021
Ernakulam,ABAD INSPIRATIONS,ABAD BUILDERS PVT LTD,K-RERA/PRJ/ERN/061/2021
Ernakulam,ORCHID APARTMENTS,IDFIX BUILDERS PVT LTD,K-RERA/PRJ/136/2020
Ernakulam,THE CLOUD VILLE,BUILDOWN DEVELOPERS PRIVATE LIMITED,K-RERA/PRJ/ERN/060/2021
Ernakulam,MYS FORTUNE APARTMENTS,M Y S CONSTRUCTIONS PRIVATE LIMITED,K-RERA/PRJ/012/2021
Ernakulam,DD HIGHWAY GATE,SEA WIND REALTORS INDIA PRIVATE LIMITED,K-RERA/PRJ/147/2020
Ernakulam,VT Trine,Vee Tee Engineers Constructions Private Limited,K-RERA/PRJ/138/2021
Ernakulam,Alka Skywings Phase 1,Alka Ventures,K-RERA/PRJ/184/2021
Ernakulam,Alka Skywings Phase 1,Alka Ventures,K-RERA/PRJ/184/2021
Ernakulam,JEWEL CAPITAL,JEWEL HOMES PVT LTD,K-RERA/PRJ/104/2021
Ernakulam,Sobha Atlantis Phase 1 block 3 and 4,Sobha Limited,K-RERA/PRJ/235/2020
Ernakulam,SFS HIGHLAND PARK,SKYLINE FOUNDATIONS AND STRUCTURES PRIVATE LIMITED,K-RERA/PRJ/ERN/050/2021
Ernakulam,THE JORD,VAIPPIL VILLAS AND APARTMENTS,K-RERA/PRJ/179/2020
Ernakulam,THE CENTRAL EXCISE AND CUSTOMS OFFICERS HOUSING COOPERATIVE SOCIETY LTD,THE CENTRAL EXCISE AND CUSTOMS OFFICERS HOUSING COOPERATIVE SOCIETY LTD,K-RERA/PRJ/168/2021
Ernakulam,HIGHNESS HEIGHTS,SHWAS BUILDERS AND DEVELOPERS PVT LTD,K-RERA/PRJ/163/2020
Ernakulam,SPACETON TREETALES,SPACETON BUILDERS PRIVATE LIMITED,K-RERA/PRJ/178/2021
Ernakulam,ANTA - KINGS PLACE,ANTA BUILDERS & DEVELOPERS PVT LTD,K-RERA/PRJ/043/2020
Ernakulam,Marina One Phase-1,Sobha Limited,K-RERA/PRJ/251/2020
Ernakulam,PRESTIGE PANORAMA,THOMSUN REALTORS PRIVATE LIMITED,K-RERA/PRJ/227/2020
Ernakulam,NUCLEUS RAYMOUNT VILLAS AND APARTMENTS,NUCLEUS PREMIUM PROPERTIES PVT LTD,K-RERA/PRJ/060/2021
Ernakulam,Marina One Phase 3,Sobha Limited,K-RERA/PRJ/253/2020
Ernakulam,M P S Aambience,M P S India Holdings Pvt Ltd,K-RERA/PRJ/342/2020
Ernakulam,PRESTIGE CITYSCAPE,THOMSUN REALTORS PRIVATE LIMITED,K-RERA/PRJ/232/2020
Ernakulam,NUCLEUS RIVA APARTMENT,NUCLEUS PREMIUM PROPERTIES PVT LTD,K-RERA/PRJ/281/2020
Ernakulam,BREEZY MEADOWS,INDUS GRATIA CREATIVE HOMES PVT LTD,K-RERA/PRJ/080/2021
Ernakulam,DD QUEENS SQUARE,DESAI HOMES,K-RERA/PRJ/ERN/044/2021
Ernakulam,NIRVANA BY AVNI HOMES,AVNI HOMES,K-RERA/PRJ/ERN/043/2021
Ernakulam,ASSET ALPINE MAPLE,ASSET HOMES PRIVATE LIMITED,K-RERA/PRJ/ERN/042/2021
Ernakulam,NANMA DOWNTOWN,NANMA PROPERTIES LTD,K-RERA/PRJ/365/2020
Ernakulam,"CONFIDENT OBERON, NEAR ALUVA, KOCHI",Confident Projects India Pvt Ltd,K-RERA/PRJ/293/2020
Ernakulam,M P S ABSOLUT,M P S India Holdings Pvt Ltd,K-RERA/PRJ/358/2020
Ernakulam,GARDENIA,Confident Projects Residential,K-RERA/PRJ/094/2020
Ernakulam,SMS SHRISHTI,SMS BUILDERS,K-RERA/PRJ/ERN/036/2021
Ernakulam,PRESTIGE HILLSIDE GATEWAY,PRESTIGE ESTATES PROJECTS LIMITED,K-RERA/PRJ/315/2020
Ernakulam,NUCLEUS HEYDAY VILLAS AND APARTMENTS,NUCLEUS PREMIUM PROPERTIES PVT LTD,K-RERA/PRJ/091/2021
Ernakulam,Confident White Berry,Confident Projects Residential,K-RERA/PRJ/130/2020
Ernakulam,YASORAM ARL HEIGHTS,YASORAM BUILDERS PVT LTD,K-RERA/PRJ/289/2020
Ernakulam,"CONFIDENT SYMPHONY, ALUVA",Confident Projects Residential,K-RERA/PRJ/356/2020
Ernakulam,SKYLINE RANCH VILLAS-PHASE 2,M/s Skyline Builders,K-RERA/PRJ/013/2021
Ernakulam,Clearway ASTRUM,Clearway Builders Pvt Ltd,K-RERA/PRJ/140/2020
Ernakulam,NATE PANACHE,NATE BUILDERS PRIVATE LIMITED,K-RERA/PRJ/077/2021
Ernakulam,VITHAYATHIL AFFINITY AT PUKALAKKATTU,VITHAYATHIL HOMES,K-RERA/PRJ/351/2020
Ernakulam,VITHAYATHIL AFFINITY AT PUKALAKKATTU,VITHAYATHIL HOMES,K-RERA/PRJ/351/2020
Ernakulam,SREE MADHAVAM,ASWATHY CONSTRUCTIONS,K-RERA/PRJ/339/2020
Ernakulam,SFS GRANDVILLE,SKYLINE FOUNDATIONS AND STRUCTURES PRIVATE LIMITED,K-RERA/PRJ/343/2020
Ernakulam,SOWPARNIKA ATRIUM,Sowparnika Projects & Infrasturcture Pvt Ltd,K-RERA/PRJ/099/2021
Ernakulam,MELONWOOD WAVES PHASE 1,Melonwood Homes Private Limited,K-RERA/PRJ/167/2021
Ernakulam,ROYAL OLIVE,Malabar Developers Private Limited,K-RERA/PRJ/181/2020
Ernakulam,ANTA - QUEENS GARDEN,ANTA BUILDERS & DEVELOPERS PVT LTD,K-RERA/PRJ/ERN/031/2021
Ernakulam,Kalyan Credenz,Kalyan Developers,K-RERA/PRJ/154/2020
Ernakulam,Kalyan Marvella,Kalyan Developers,K-RERA/PRJ/155/2020
Ernakulam,JKH SIGNATURE,NEST Realties India Private Limited,K-RERA/PRJ/129/2021
Ernakulam,JOINVILLE,Confident Projects Residential,K-RERA/PRJ/327/2020
Ernakulam,SIDDHI SREEKALA,SIDDHI HOMES,K-RERA/PRJ/283/2020
Ernakulam,AMETHYST,OMG PROPERTIES PRIVATE LIMITED,K-RERA/PRJ/ERN/030/2021
Ernakulam,MANSIONS PRISTINA,MANSIONS,K-RERA/PRJ/226/2020
Ernakulam,NOEL ECODEN,NOEL VILLAS AND APARTMENTS,K-RERA/PRJ/335/2020
Ernakulam,OLIVE IANTHA,OLIVE BUILDERS,K-RERA/PRJ/341/2020
Ernakulam,Court Yard,The Keral Judicial Officers Cocoperative Society Ltd No 4475,K-RERA/PRJ/245/2020
Ernakulam,Confident white House,Confident Projects Residential,K-RERA/PRJ/288/2020
Ernakulam,NOEL POETRY,NOEL VILLAS AND APARTMENTS,K-RERA/PRJ/050/2021
Ernakulam,CONFIDENT IRIS,Confident Projects Residential,K-RERA/PRJ/025/2020
Ernakulam,THE IDENTITY,IDENTITY INFRASTRUCTURES TWIN TOWERS,K-RERA/PRJ/275/2020
Ernakulam,POOJA ILLOM VIEW,PRAVEENKUMAR E A,K-RERA/PRJ/059/2020
Ernakulam,FREESIA,Confident Projects Residential,K-RERA/PRJ/104/2020
Ernakulam,ATMOSPHERE,MERITRA HOMES PVT LTD,K-RERA/PRJ/112/2020
Ernakulam,RAINWOODS,MERITRA HOMES PVT LTD,K-RERA/PRJ/145/2021
Ernakulam,ASSET EAST BROOK,ASSET HOMES PRIVATE LIMITED,K-RERA/PRJ/197/2020
Ernakulam,KUDUMBAM,Syama Dynamic Project Developers Private Limited,K-RERA/PRJ/180/2020
Ernakulam,NOEL OCTAVE,NOEL VILLAS AND APARTMENTS,K-RERA/PRJ/009/2021
Ernakulam,THE LANTERN,Civil Service Officers Housing Co Operative Society Ltd,K-RERA/PRJ/022/2021
Ernakulam,OLIVE OURANIA,OLIVE BUILDERS,K-RERA/PRJ/325/2020
Ernakulam,NOEL TALLTERRACE,NOEL VILLAS AND APARTMENTS,K-RERA/PRJ/354/2020
Ernakulam,ASSET RANGOLI,ASSET HOMES PRIVATE LIMITED,K-RERA/PRJ/095/2020
Ernakulam,CHAKOLAS LAKESIDE,CHAKOLAS HOMES PVT LTD,K-RERA/PRJ/014/2021
Ernakulam,SIDDHI POORNA PALACE,SIDDHI HOMES,K-RERA/PRJ/039/2021
Ernakulam,ASSET GENESIS,ASSET HOMES PRIVATE LIMITED,K-RERA/PRJ/195/2020
Ernakulam,KALPAKA PARKSIDE,Kalpaka Builders Pvt Ltd,K-RERA/PRJ/ERN/026/2021
Ernakulam,YASORAM DEVAKEEYAM,YASORAM BUILDERS PVT LTD,K-RERA/PRJ/305/2020
Ernakulam,NATIONAL KINGDOM,SUNNY APARTMENTS PVT LTD,K-RERA/PRJ/026/2021
Ernakulam,SMS Vista,SMS BUILDERS,K-RERA/PRJ/153/2020
Ernakulam,RDS ECHO,RDS REALTIES LTD,K-RERA/PRJ/ERN/024/2021
Ernakulam,ABAD GOLDEN OAK,ABAD BUILDERS PVT LTD,K-RERA/PRJ/363/2020
Ernakulam,ABAD OASIS,ABAD BUILDERS PVT LTD,K-RERA/PRJ/212/2020
Ernakulam,VITHAYATHIL LEGEND CASA,VITHAYATHIL HOMES,K-RERA/PRJ/276/2020
Ernakulam,LOTUS RUGMINI KESHAVAM,LOTUS PROPERTIES,K-RERA/PRJ/120/2020
Ernakulam,JVN CENTRAL,JVN HOMES PRIVATE LIMITED,K-RERA/PRJ/ERN/022/2021
Ernakulam,VARMA NORTHLIGHT,VARMA HOMES PRIVATE LIMITED,K-RERA/PRJ/ERN/021/2021
Ernakulam,ASIAN AVENUE,ASIAN DEVELOPERS,K-RERA/PRJ/ERN/018/2021
Ernakulam,VARMA BOUGAIN HEIGHTS PURPLE,VARMA HOMES PRIVATE LIMITED,K-RERA/PRJ/093/2020
Ernakulam,ASSET CORRIDOR,ASSET HOMES PRIVATE LIMITED,K-RERA/PRJ/115/2021
Ernakulam,VARMA PADIPURA,VARMA HOMES PRIVATE LIMITED,K-RERA/PRJ/045/2021
Ernakulam,SAMRUDHI,JGT Constructions Private Limited,K-RERA/PRJ/145/2020
Ernakulam,JEWEL PRISTINE GREENS,JEWEL HOMES PVT LTD,K-RERA/PRJ/124/2021
Ernakulam,ASSET LUMINAIRE,ASSET HOMES PRIVATE LIMITED,K-RERA/PRJ/328/2020
Ernakulam,JEWEL RADIUS,JEWEL HOMES PVT LTD,K-RERA/PRJ/117/2021
Ernakulam,JEWEL RADIUS,JEWEL HOMES PVT LTD,K-RERA/PRJ/117/2021
Ernakulam,VARMA IMPERIAL,VARMA HOMES PRIVATE LIMITED,K-RERA/PRJ/058/2021
Ernakulam,CHAKOLAS PINNACLE,CHAKOLAS REALTORS,K-RERA/PRJ/188/2020
Ernakulam,VARMA PRIME,VARMA HOMES PRIVATE LIMITED,K-RERA/PRJ/364/2020
Ernakulam,Asset Alpine Oaks,ASSET HOMES PRIVATE LIMITED,K-RERA/PRJ/062/2020
Ernakulam,ASSET MOON GRACE,ASSET HOMES PRIVATE LIMITED,K-RERA/PRJ/011/2020
Ernakulam,ASSET LIMELIGHT,ASSET HOMES PRIVATE LIMITED,K-RERA/PRJ/042/2020
Ernakulam,Prakrriti-Block4,Green Vistas Infrastructure Projects,K-RERA/PRJ/084/2021
Ernakulam,VARMA CONNEKT,VARMA HOMES PRIVATE LIMITED,K-RERA/PRJ/ERN/014/2021
Ernakulam,PRIME MERIDIAN GAZEBO,MERITRA HOMES PVT LTD,K-RERA/PRJ/ERN/013/2021
Ernakulam,DD SUNSET ISLAND,Desai Rachana Private Limited,K-RERA/PRJ/215/2020
Ernakulam,SKP Tower,Sanjay Kumar Pillai,K-RERA/PRJ/247/2020
Ernakulam,ARYA BHANGY RHINESTONE,ARYA BHANGY BUILDERS PVT LTD,K-RERA/PRJ/349/2020
Ernakulam,SKY CITY VILLAS,INDUS GRATIA CREATIVE HOMES PVT LTD,K-RERA/PRJ/ERN/011/2021
Ernakulam,TRINITY NEW CASTLE,TRINITY ARCADE PVT LTD,K-RERA/PRJ/088/2020
Ernakulam,SKYLINE PIXEL,M/s Skyline Builders,K-RERA/PRJ/182/2020
Ernakulam,Classic Avenir Suites,Classic Constructions,K-RERA/PRJ/274/2020
Ernakulam,LOTUS NANDANAM,VEDAPURI LOTUS PROPERTIES PVT LTD,K-RERA/PRJ/007/2021
Ernakulam,SMS Tejus,SMS BUILDERS,K-RERA/PRJ/219/2020
Ernakulam,SFS SUNNYVALE,SKYLINE FOUNDATIONS AND STRUCTURES PRIVATE LIMITED,K-RERA/PRJ/158/2020
Ernakulam,TRINITY GREEN ARK,TRINITY ARCADE PVT LTD,K-RERA/PRJ/202/2020
Ernakulam,TRINITY ACCORD,TRINITY ARCADE PVT LTD,K-RERA/PRJ/201/2020
Ernakulam,DH DZIRE MUTTATHIL,DREAMS HABITAT PVT LTD,K-RERA/PRJ/125/2021
Ernakulam,ASIAN NJP,ASIAN DEVELOPERS,K-RERA/PRJ/159/2021
Ernakulam,Lotus Sopanam,VEDAPURI LOTUS PROPERTIES PVT LTD,K-RERA/PRJ/082/2020
Ernakulam,ABAD REFLECTIONS,ABAD BUILDERS PVT LTD,K-RERA/PRJ/046/2020
Ernakulam,AJL Serene Woods,AJL HOMES,K-RERA/PRJ/095/2021
Ernakulam,DREAMFLOWER ZEPHYR,DREAM FLOWER HOUSING PROJECTS PVT LTD,K-RERA/PRJ/ERN/008/2021
Ernakulam,EMMAUS TOWER,BINOY ABRAHAM,K-RERA/PRJ/320/2020
Ernakulam,223ChurchStreet by Providence,Providence Lifespace Pvt Ltd,K-RERA/PRJ/206/2020
Ernakulam,NATIONAL SIGNATURE,NATIONAL BUILDERS,K-RERA/PRJ/121/2020
Ernakulam,LIFE SPACE VILLAS,OMG PROPERTIES PRIVATE LIMITED,K-RERA/PRJ/ERN/006/2021
Ernakulam,ASIAN AMARANTA,ASIAN DEVELOPERS,K-RERA/PRJ/160/2021
Ernakulam,NATIONAL TREEDOM PARK,NATIONAL BUILDERS,K-RERA/PRJ/066/2021
Ernakulam,MELONWOOD MANERA,Melonwood Homes Private Limited,K-RERA/PRJ/313/2020
Ernakulam,Ravindram,Chandrus Housing Projects,K-RERA/PRJ/237/2020
Ernakulam,Kairali Urban Nest,Kairali Constructions Private Limited,K-RERA/PRJ/260/2020
Ernakulam,CLAYSYS HEIGHTS,CLAYSYS LIFESTYLE PRIVATE LIMITED,K-RERA/PRJ/213/2020
Ernakulam,ASTEN CAMPUS COURT,ASTEN REALTORS PRIVATE LIMITED,K-RERA/PRJ/321/2020
Ernakulam,Kent Palm Grove Apartments Block II,Kent Constructions Pvt Ltd,K-RERA/PRJ/118/2020
Ernakulam,DREAMFLOWER MAGNUM OPUS,DREAM FLOWER HOUSING PROJECTS PVT LTD,K-RERA/PRJ/007/2020
Ernakulam,DREAMFLOWER SANTA MARIA,DREAM FLOWER HOUSING PROJECTS PVT LTD,K-RERA/PRJ/024/2020
Ernakulam,DREAMFLOWER LA-CASITA,DREAM FLOWER HOUSING PROJECTS PVT LTD,K-RERA/PRJ/114/2021
Ernakulam,ASTEN NAUTICA,ASTEN REALTORS PRIVATE LIMITED,K-RERA/PRJ/102/2021
Ernakulam,VRINDAVAN HEIGHTS,SILPI VRINDAVAN,K-RERA/PRJ/071/2021
Ernakulam,ECOPARADISE,PAUL ALUKKAS DEVELOPERS PRIVATE LIMITED,K-RERA/PRJ/089/2021
Ernakulam,VEEGALAND ZINNIA,VEEGALAND DEVELOPERS PRIVATE LIMITED,K-RERA/PRJ/038/2020
Ernakulam,VEEGALAND KINGS FORT,VEEGALAND DEVELOPERS PRIVATE LIMITED,K-RERA/PRJ/031/2020
Ernakulam,SKYLINE ARISTOCRAT,M/s Skyline Builders,K-RERA/PRJ/173/2020
Ernakulam,VEEGALAND EXOTICA,VEEGALAND DEVELOPERS PRIVATE LIMITED,K-RERA/PRJ/039/2020
Ernakulam,SKYLINE XYLUS,M/s Skyline Builders,K-RERA/PRJ/097/2021
Ernakulam,SKYLINE OPUS,M/s Skyline Builders,K-RERA/PRJ/171/2020
Ernakulam,SKYLINE EPIC,M/s Skyline Builders,K-RERA/PRJ/172/2020
Ernakulam,SKYLINE POLARIS,M/s Skyline Builders,K-RERA/PRJ/169/2020
Ernakulam,VEEGALAND BLISS,VEEGALAND DEVELOPERS PRIVATE LIMITED,K-RERA/PRJ/115/2020
Ernakulam,Riddhi Siddhi Apartment,BHARATH RASIKLAL SHAH,K-RERA/PRJ/041/2021
Ernakulam,AC SAMRUDHI,AC CITY PROJECTS PVT LTD,K-RERA/PRJ/092/2020
Ernakulam,DREAMFLOWER KALOPSIA,DREAM FLOWER HOUSING PROJECTS PVT LTD,K-RERA/PRJ/022/2020
Ernakulam,DREAMFLOWER BELCANTO,DREAM FLOWER HOUSING PROJECTS PVT LTD,K-RERA/PRJ/014/2020
Ernakulam,Eco One,Level 100 Realty Pvt Ltd,K-RERA/PRJ/ERN/005/2021
Ernakulam,NANMA EASTFORT,NANMA PROPERTIES LTD,K-RERA/PRJ/ERN/004/2021
Ernakulam,SAMRAKSHA HOMES,Samraksha Habitat Private Limited,K-RERA/PRJ/ERN/003/2021
Ernakulam,GOOD EARTH MODERN TIMES,GOOD EARTH INDIA INFRA LIMITED,K-RERA/PRJ/028/2020
Ernakulam,THE MATEO,PALAL REALTY,K-RERA/PRJ/111/2021
Ernakulam,POOJA SUDHINDRAM,PRAVEENKUMAR E A,K-RERA/PRJ/034/2020
Ernakulam,ASTEN AURUMWOODS,ASTEN REALTORS PRIVATE LIMITED,K-RERA/PRJ/150/2020
Ernakulam,OMG MARBELLA,OMG PROPERTIES,K-RERA/PRJ/285/2020
Ernakulam,MELONWOOD REJOYZ,Melonwood Homes Private Limited,K-RERA/PRJ/151/2020
Ernakulam,CONFIDENT PINNACLE,Confident Projects Residential,K-RERA/PRJ/102/2020
Ernakulam,FINSYZ VACATION HOMES,FINSYZ VACATION HOMES LLP,K-RERA/PRJ/053/2020
Ernakulam,SILVER SPRINGS,T CUBE PROJECTS PVT LTD,K-RERA/PRJ/067/2021
Ernakulam,GREHA NAKSHATRA,GREHA HOMES PVT LTD,K-RERA/PRJ/ERN/007/2021
Ernakulam,RDS LEGACY,RDS REALTIES LTD,K-RERA/PRJ/054/2021
Idukki,CASLA HOMES DOZEN,M/s Casla Homes LLP,K-RERA/PRJ/IDK/055/2023
Idukki,Hill Homes,New Moon Builders,K-RERA/PRJ/IDK/203/2022
Idukki,Winterlake Kuttikanam,Ei Holdings,K-RERA/PRJ/IDK/015/2022
Idukki,MIRTH FOLIAGE,TRIWORLD DEVELOPERS,K-RERA/PRJ/087/2021
Kannur,SREEROSH ORCHARD,SREEROSH DEVELOPERS PVT LTD,K-RERA/PRJ/KNR/091/2024
Kannur,RAHMA APARTMENTS,SALAMCHOLLI ABDUL SALAM,K-RERA/PRJ/KNR/227/2023
Kannur,Good Earth Saarang,Good Earth Eco Development Private Limited,K-RERA/PRJ/KNR/158/2023
Kannur,SREEROSH LAURELS,SREEROSH DEVELOPERS PVT LTD,K-RERA/PRJ/KNR/068/2023
Kannur,GOLDEN NEST,PVS Builders & Developers,K-RERA/PRJ/KNR/039/2023
