XID,Project Name,City,Magicbricks.com Link
r982,Kalpataru Srishti,Mira Bhayandar,https://www.magicbricks.com/kalpataru-shrishti-mira-road-mumbai-pdpid-4d4235303231333734
r123001,Godrej Icon,Gurgaon,https://www.magicbricks.com/godrej-icon-sector-88a-gurgaon-pdpid-4d4235303832333630
r403480,Dosti Cedar,Thane,https://www.magicbricks.com/dosti-cedar-balkum-village-thane-pdpid-4d4235343137333533
r26660,CGHS Brahma Apartments,Dwarka Delhi,https://www.magicbricks.com/brahma-apartments-dwarka-sector-7-new-delhi-pdpid-4d4235303131303532
r3506,Antriksh Kanball 3G,Noida,https://www.magicbricks.com/antriksh-kanball-3g-sector-77-noida-pdpid-4d4235303031313936
r29252,Piyush Heights,Faridabad,https://www.magicbricks.com/piyush-heights-sector-89-faridabad-pdpid-4d4235303139363236
r85205,RWD Grand Corridor,Chennai West,https://www.magicbricks.com/rwd-grand-corridor-vanagaram-chennai-pdpid-4d4235313232343633
r14758,Gardenia Gateway,Noida,https://www.magicbricks.com/gardenia-gateway-sector-75-noida-pdpid-4d4235303139333932
r137039,RWA Green Park,South Delhi,https://www.magicbricks.com/green-park-rwa-green-park-extension-new-delhi-pdpid-4d4235323135313435
r13542,Maitri Ocean,Navi Mumbai,https://www.magicbricks.com/maitri-ocean-kharghar-navi-mumbai-pdpid-4d4235303337343737
r401773,Today Royal Aikyam,Navi Mumbai,https://www.magicbricks.com/today-royal-aikyam-rohinjan-navi-mumbai-pdpid-4d4235333835353137
r296715,Vardhaman Palm Rose,Pune West,https://www.magicbricks.com/vardhaman-palm-rose-pimpri-chinchwad-pune-pdpid-4d4235313635353731
r29238,CIDCO Seawoods Estate,Navi Mumbai,https://www.magicbricks.com/seawoods-estate-seawoods-navi-mumbai-pdpid-4d4235303838303437
r426290,Gami And Jaydeep Estella,Central Mumbai,https://www.magicbricks.com/gami-jaydeep-estella-chembur-east-mumbai-pdpid-4d4235343235393535
r12202,Tharwani Rosewood Heights,Navi Mumbai,https://www.magicbricks.com/rosewood-heights-kharghar-navi-mumbai-pdpid-4d4235303237313034
r196211,Satyam Heights Mumbai,Navi Mumbai,https://www.magicbricks.com/satyam-heights-kharghar-navi-mumbai-pdpid-4d4235303734313134
r411940,Space Villas By One Realty,Jaipur,https://www.magicbricks.com/one-realty-space-villas-ajmer-road-jaipur-pdpid-4d4235343135353735
r5968,RG Residency,Noida,https://www.magicbricks.com/rg-residency-sector-120-noida-pdpid-4d4235303138393736
r2176,Aditya Luxuria Estate,Ghaziabad,https://www.magicbricks.com/aditya-luxuria-estate-nh-24-ghaziabad-pdpid-4d4235303331313336
r409990,Virat Krishnav Phase 2,Jaipur,https://www.magicbricks.com/virat-krishnav-phase-2-vaishali-nagar-jaipur-pdpid-4d4235343039323431
r756,Paras Tierea,Noida,https://www.magicbricks.com/paras-tierea-sector-137-noida-pdpid-4d4235303030353538
r418589,ESS Saha Elite 2,Mysore,https://www.magicbricks.com/saha-elite-phase-2-k-hemmanahalli-mysore-pdpid-4d4235343233363335
r5160,Raheja Reflections,Western Mumbai,https://www.magicbricks.com/raheja-reflections-odyssey-kandivali-east-mumbai-pdpid-4d4235303730373631
r33534,Nyati Ebony,Pune South,https://www.magicbricks.com/nyati-ebony-undri-pune-pdpid-4d4235303033303334
r7010,Tata Gurgaon Gateway,Gurgaon,https://www.magicbricks.com/tata-gurgaon-gateway-sector-112-gurgaon-pdpid-4d4235303239353935
r206,The Terraces Villa Floors,Mohali,https://www.magicbricks.com/emaar-mgf-the-terraces-premier-sector-109-mohali-pdpid-4d4235333039383937
r25310,JKG Amba G Residency,Ghaziabad,https://www.magicbricks.com/amba-g-residency-indirapuram-ghaziabad-pdpid-4d4235303130313630
r26538,New Priyadarshini Apartment,Dwarka Delhi,https://www.magicbricks.com/new-priyadarshini-apartment-dwarka-sector-5-new-delhi-pdpid-4d4235303130393436
r208091,Golf View Apartments,Dwarka Delhi,https://www.magicbricks.com/golf-view-apartment-dwarka-sector-19-new-delhi-pdpid-4d4235303734323734
r229275,DDA Narmada Apartment,South Delhi,https://www.magicbricks.com/dda-narmada-apartment-vasant-kunj-new-delhi-pdpid-4d4235303736303130
r28476,Samrat Ashoka Enclave CGHS,Dwarka Delhi,https://www.magicbricks.com/samrat-ashok-enclave-apartment-dwarka-sector-18-new-delhi-pdpid-4d4235303131313739
r385299,Seventh Bliss,Ahmedabad North,https://www.magicbricks.com/seventh-bliss-gota-ahmedabad-pdpid-4d4235333235373933
r371435,Dosti Mezzo 22,Central Mumbai,https://www.magicbricks.com/dosti-mezzo-22-sion-east-mumbai-pdpid-4d4235333237313337
r12332,Krishna Apra Gardens,Ghaziabad,https://www.magicbricks.com/krishna-apra-gardens-indirapuram-ghaziabad-pdpid-4d4235303030363833
r394867,Lodha Marq,South Mumbai,https://www.magicbricks.com/lodha-marq-tardeo-mumbai-pdpid-4d4235343138343233
r345371,Yukta Avenue,Vijayawada,https://www.magicbricks.com/himaja-yuktha-avenue-kesarapalli-vijayawada-pdpid-4d4235323437363739
r345849,Samraat AmOzon,Nasik,https://www.magicbricks.com/samraat-amozon-gangapur-road-nashik-pdpid-4d4235323134313931
r26402,CGHS Philips Towers,Dwarka Delhi,https://www.magicbricks.com/philips-apartment-dwarka-sector-23-new-delhi-pdpid-4d4235303131323035
r421791,Vaishnavi Urban County,Bangalore South,https://www.magicbricks.com/urban-county-anekal-bangalore-pdpid-4d4235343139353135
r13946,Leena Bhairav Residency,Mira Bhayandar,https://www.magicbricks.com/bhairav-residency-mira-road-mumbai-pdpid-4d4235303336383636
r62085,Ideal Exotica,Kolkata South,https://www.magicbricks.com/ideal-exotica-new-alipore-kolkata-pdpid-4d4235303231373836
r2318,Golden Opulence,Chennai West,https://www.magicbricks.com/golden-opulence-poonamallee-chennai-pdpid-4d4235303232303833
r313365,Aadharshila Samrajya Residency,Raipur,https://www.magicbricks.com/samrajya-residency-khamtarai-raipur-pdpid-4d4235333235333933
r4798,Kukreja Golf Scappe,Central Mumbai,https://www.magicbricks.com/golf-scappe-chembur-mumbai-pdpid-4d4235303732383033
r156171,Unique Poonam Cluster 3,Mira Bhayandar,https://www.magicbricks.com/poonam-estate-cluster-3-mira-road-mumbai-pdpid-4d4235303337303033
r64884,Skardi Greens,Ghaziabad,https://www.magicbricks.com/skardi-greens-nh-24-ghaziabad-pdpid-4d4235303834303736
r12658,Manglik Apartment,Dwarka Delhi,https://www.magicbricks.com/manglik-apartment-dwarka-sector-6-new-delhi-pdpid-4d4235303131313634
r155647,Emerald Heights,Faridabad,https://www.magicbricks.com/emerald-heights-sector-88-faridabad-pdpid-4d4235303431313730
r31228,Oberoi Esquire,Western Mumbai,https://www.magicbricks.com/oberoi-esquire-goregaon-east-mumbai-pdpid-4d4235303230303039
r341213,BPTP District 2,Faridabad,https://www.magicbricks.com/bptp-district-2-sector-86-faridabad-pdpid-4d4235343139383739
r60177,Lodha Trump Tower,South Mumbai,https://www.magicbricks.com/trump-tower-worli-mumbai-pdpid-4d4235303730383739
r124799,Rohan Leher 2,Pune West,https://www.magicbricks.com/rohan-leher-ii-baner-pune-pdpid-4d4235303731313035
r267693,Suhana Green Aalyam,Kota,https://www.magicbricks.com/suhana-green-aalyam-railway-station-area-kota-pdpid-4d4235333732343831
r308061,Mahindra Lifespaces Roots,Western Mumbai,https://www.magicbricks.com/mahindra-roots-kandivali-east-mumbai-pdpid-4d4235313136353935
r401902,Bhagwati Elysia 2,Navi Mumbai,https://www.magicbricks.com/bhagwati-elysia-pushpak-nagar-navi-mumbai-pdpid-4d4235343235323731
r30350,Shakti Apartment,Dwarka Delhi,https://www.magicbricks.com/shakti-apartment-dwarka-sector-5-new-delhi-pdpid-4d4235303130383035
r279479,Kalpataru Magnus,Western Mumbai,https://www.magicbricks.com/kalpataru-magnus-bandra-east-mumbai-pdpid-4d4235313135343639
r904,Emaar Mgf Palm Terraces Select,Gurgaon,https://www.magicbricks.com/emaar-palm-terraces-select-sector-66-gurgaon-pdpid-4d4235303031383336
r245097,Trimurti Apartments,Dwarka Delhi,https://www.magicbricks.com/trimurti-apartments-dwarka-sector-12-new-delhi-pdpid-4d4235303734363538
r395198,Aaravi 119,Ahmedabad West,https://www.magicbricks.com/aaravi-119-shilaj-ahmedabad-pdpid-4d4235333333313933
r3510,Mahagun Puram,Ghaziabad,https://www.magicbricks.com/mahagun-puram-nh-24-ghaziabad-pdpid-4d4235303230373434
r391384,Nanma One Cochin,Kochi,https://www.magicbricks.com/nanma-one-cochin-vytilla-ernakulam-pdpid-4d4235333538323833
r330163,Balaji Mayuresh Delta,Navi Mumbai,https://www.magicbricks.com/balaji-mayuresh-delta-ulwe-navi-mumbai-pdpid-4d4235313237333833
r372761,Oscar Om Regency,Navi Mumbai,https://www.magicbricks.com/oscar-om-regency-taloja-navi-mumbai-pdpid-4d4235333232313539
r305513,Parth Bhagat Heritage,Navi Mumbai,https://www.magicbricks.com/parth-bhagat-heritage-kamothe-navi-mumbai-pdpid-4d4235313236373335
r410696,Godrej Bliss,Western Mumbai,https://www.magicbricks.com/godrej-bliss-kandivali-east-mumbai-pdpid-4d4235343130333237
r413079,Gami Ved,Navi Mumbai,https://www.magicbricks.com/gami-ved-nerul-navi-mumbai-pdpid-4d4235343136393733
r318797,Goodwill Unity,Navi Mumbai,https://www.magicbricks.com/goodwill-unity-sanpada-navi-mumbai-pdpid-4d4235313232303635
r1108,Maitri Planet NX,Navi Mumbai,https://www.magicbricks.com/maitri-planet-nx-kharghar-navi-mumbai-pdpid-4d4235303331303532
r351005,Sun South Rayz,Ahmedabad West,https://www.magicbricks.com/vishwanath-sun-south-rayz-south-bopal-ahmedabad-pdpid-4d4235313835303635
r104342,Godrej Infinity,Pune East,https://www.magicbricks.com/godrej-infinity-keshav-nagar-pune-pdpid-4d4235303735303938
r29660,Kesar Symphony,Navi Mumbai,https://www.magicbricks.com/kesar-symphony-kharghar-navi-mumbai-pdpid-4d4235303239353139
r63829,MDHI Park View Apartments,Noida,https://www.magicbricks.com/park-view-apartments-noida-sector-61-noida-pdpid-4d4235303130383536
r2458,Prateek Laurel,Noida,https://www.magicbricks.com/prateek-laurel-sector-120-noida-pdpid-4d4235303139353131
r429540,Resset Good Earth,Ahmedabad West,https://www.magicbricks.com/good-earth-ghuma-ahmedabad-pdpid-4d4235343232343735
r2080,Nile Valley,Hyderabad,https://www.magicbricks.com/janapriya-nile-valley-miyapur-hyderabad-pdpid-4d4235303236393531
r392739,Cordial Paradise,Trivandrum,https://www.magicbricks.com/cordial-paradise-poojapura-trivandrum-pdpid-4d4235333738393039
r396682,Engrace by Modern Spaaces,Bangalore East,https://www.magicbricks.com/engrace-by-modern-spaaces-sarjapur-road-bangalore-pdpid-4d4235333333373737
r39714,KIPL Morya,Thane,https://www.magicbricks.com/kipl-morya-ghodbunder-road-thane-pdpid-4d4235303930383131
r88679,Continental Swiss Town,Bangalore North,https://www.magicbricks.com/swiss-towns-devanahalli-bangalore-pdpid-4d4235303035383639
r405152,Alliaance Galaxy,Navi Mumbai,https://www.magicbricks.com/alliance-galaxy-airoli-navi-mumbai-pdpid-4d4235343135373131
r383203,Prabhat Bageshree,Western Mumbai,https://www.magicbricks.com/prabhat-bageshree-goregaon-east-mumbai-pdpid-4d4235333930333431
r367435,Safal Riviera Springs,Ahmedabad West,https://www.magicbricks.com/goyal-riviera-springs-shela-ahmedabad-pdpid-4d4235313839333230
r272317,Tricity Luxuria,Navi Mumbai,https://www.magicbricks.com/tricity-luxuria-new-panvel-navi-mumbai-pdpid-4d4235303939313137
r1556,Pacifica Reflections,Ahmedabad North,https://www.magicbricks.com/pacifica-reflections-vaishnodevi-circle-ahmedabad-pdpid-4d4235303732333939
r29348,Oberoi Springs,Western Mumbai,https://www.magicbricks.com/oberoi-springs-andheri-west-mumbai-pdpid-4d4235303230303038
r241825,Riddhi Siddhi Heights,Pune West,https://www.magicbricks.com/riddhi-siddhi-heights-wakad-pune-pdpid-4d4235303738343538
r80308,Maker Tower,South Mumbai,https://www.magicbricks.com/maker-tower-cuffe-parade-mumbai-pdpid-4d4235303439303031
r64332,Mahimas Panorama,Jaipur,https://www.magicbricks.com/panorama-jagatpura-jaipur-pdpid-4d4235303235383633
r26456,Water Lily by Adani Realty,Ahmedabad North,https://www.magicbricks.com/adani-shantigram-waterlily-sg-highway-ahmedabad-pdpid-4d4235303234313036
r27900,South City Garden,Kolkata South,https://www.magicbricks.com/south-city-garden-new-alipore-kolkata-pdpid-4d4235303137393131
r29816,Exotica East Square,Ghaziabad,https://www.magicbricks.com/exotica-east-square-indirapuram-ghaziabad-pdpid-4d4235303031333933
r12890,Hiranandani Estate Paloma,Thane,https://www.magicbricks.com/hiranandani-estate-paloma-hiranandani-estate-thane-pdpid-4d4235303337383036
r9208,DGS Sheetal Deep Complex,Beyond Mira Road,https://www.magicbricks.com/sheetal-deep-complex-nalasopara-mumbai-pdpid-4d4235303237303833
r7810,TARC Maceo,Gurgaon,https://www.magicbricks.com/tarc-maceo-sector-91-gurgaon-pdpid-4d4235303031383539
r431008,Gurukrupa ARAMUS RUDRA,Navi Mumbai,https://www.magicbricks.com/aramus-ulwe-navi-mumbai-pdpid-4d4235303138323331
r435494,Ranka Ankura,Bangalore North,https://www.magicbricks.com/ranka-ankura-thanisandra-main-road-bangalore-pdpid-4d4235343235303731
r12894,Rna NG Suncity Phase 3,Western Mumbai,https://www.magicbricks.com/ng-suncity-phase-3-kandivali-east-mumbai-pdpid-4d4235303138393334
r250,Tulip Orange,Gurgaon,https://www.magicbricks.com/tulip-orange-sector-70-gurgaon-pdpid-4d4235303137313631
r40568,Mahaavir Jyoti,Navi Mumbai,https://www.magicbricks.com/mahavir-jyoti-kharghar-navi-mumbai-pdpid-4d4235303331303139
r396601,Raheja Solaris 2,Navi Mumbai,https://www.magicbricks.com/raheja-solaris-ii-juinagar-navi-mumbai-pdpid-4d4235333337353839
r42156,Mont Vert Seville,Pune West,https://www.magicbricks.com/mont-vert-seville-wakad-pune-pdpid-4d4235303033323339
r23624,Shri Sai Upvan,Ghaziabad,https://www.magicbricks.com/sai-upvan-society-noida-extension-greater-noida-pdpid-4d4235323436333139
r144077,Bajaj Shubhada,Western Mumbai,https://www.magicbricks.com/bajaj-shubhada-vile-parle-east-mumbai-pdpid-4d4235323235333431
r26828,Silverglades The Melia,Gurgaon,https://www.magicbricks.com/group-silverglades-the-melia-sohna-sector-35-gurgaon-pdpid-4d4235303432313935
r401827,Shanu Pratham Heights,Ahmedabad West,https://www.magicbricks.com/shanu-pratham-heights-science-city-ahmedabad-pdpid-4d4235333838343339
r271049,Siddha Seabrook,Western Mumbai,https://www.magicbricks.com/siddha-seabrook-kandivali-west-mumbai-pdpid-4d4235303939323635
r11268,Bengal Abasan Urban Sabujayan,Kolkata South,https://www.magicbricks.com/bengal-abasan-urban-sabujayan-mukundapur-kolkata-pdpid-4d4235303232343334
r371291,Rahul Aston,Pune West,https://www.magicbricks.com/rahul-aston-hinjewadi-phase-1-pune-pdpid-4d4235323138333733
r417286,Team4 Arka,Hyderabad,https://www.magicbricks.com/team4-arka-manikonda-hyderabad-pdpid-4d4235343138393531
r64604,Pacific Golf Estate,Dehradun,https://www.magicbricks.com/pacific-golf-estate-sahastradhara-road-dehradun-pdpid-4d4235303639393032
r58112,Sree Dakshas Vhridhaa,Coimbatore,https://www.magicbricks.com/sree-daksha-vhridhaa-vadavalli-coimbatore-pdpid-4d4235303833313831
r398552,Empire Estate,Jaipur,https://www.magicbricks.com/vardhman-empire-estate-ajmer-road-jaipur-pdpid-4d4235333934333837
r420000,Ashiana Nitara,Jaipur,https://www.magicbricks.com/ashiana-nitara-bhankrota-jaipur-pdpid-4d4235343138393331
r197309,Thanekar Bhagirathi Regency,Thane Outskirts,https://www.magicbricks.com/bhagirathi-estate-kalyan-west-beyond-thane-pdpid-4d4235303730303037
r400444,Ashar Pulse,Thane,https://www.magicbricks.com/ashar-pulse-majiwada-thane-pdpid-4d4235333537373331
r3568,Ansal API Esencia,Gurgaon,https://www.magicbricks.com/ansal-api-esencia-sector-67-gurgaon-pdpid-4d4235303136353038
r26246,CGHS Mandakini Apartments,Dwarka Delhi,https://www.magicbricks.com/mandakini-apartment-dwarka-sector-2-new-delhi-pdpid-4d4235303131303037
r7446,Peninsula Ashok Meadows,Pune West,https://www.magicbricks.com/ashok-meadows-hinjewadi-pune-pdpid-4d4235303139363630
r661,Tulip White,Gurgaon,https://www.magicbricks.com/tulip-white-sector-69-gurgaon-pdpid-4d4235303030313130
r413474,Z Padmanabha,Bhubaneswar,https://www.magicbricks.com/z-padmanabha-pahala-bhubaneswar-pdpid-4d4235343230303633
r410076,Amaya,Surat,https://www.magicbricks.com/pramukh-amaya-palanpur-surat-pdpid-4d4235343133353833
r171013,Hargobind Enclave,South Delhi,https://www.magicbricks.com/hargobind-enclave-chhattarpur-new-delhi-pdpid-4d4235303131323538
r383861,Synthesis Altius Viitor,Ahmedabad West,https://www.magicbricks.com/synthesis-altius-viitor-ambli-bopal-road-ahmedabad-pdpid-4d4235333236353433
r29144,South Delhi Apartments,Dwarka Delhi,https://www.magicbricks.com/south-delhi-apartment-dwarka-sector-4-new-delhi-pdpid-4d4235313730343435
r423704,Birla Niyaara Phase 2,South Mumbai,https://www.magicbricks.com/birla-niyaara-worli-mumbai-pdpid-4d4235333234353131
r376758,Krishna Nagari plots,Nagpur,https://www.magicbricks.com/jagriti-krishna-nagari-6-zari-nagpur-pdpid-4d4235343139343239
r37636,Brisk Lumbini Terrace Homes,Gurgaon,https://www.magicbricks.com/brisk-lumbini-terrace-homes-sector-109-gurgaon-pdpid-4d4235303233313235
r28294,Shree Vardhman Victoria,Gurgaon,https://www.magicbricks.com/shree-vardhman-victoria-sector-70-gurgaon-pdpid-4d4235303138323431
r124803,Antriksh Management Apartments,Dwarka Delhi,https://www.magicbricks.com/management-apartment-dwarka-sector-5-new-delhi-pdpid-4d4235303734333333
r843,Dosti Imperia,Thane,https://www.magicbricks.com/dosti-imperia-ghodbunder-road-thane-pdpid-4d4235303232363937
r255635,Rise Organic Ghar,Ghaziabad,https://www.magicbricks.com/rise-organic-ghar-nh-24-ghaziabad-pdpid-4d4235323637383437
r659,Ireo The Grand Arch,Gurgaon,https://www.magicbricks.com/ireo-the-grand-arch-sector-58-gurgaon-pdpid-4d4235303231363439
r400433,Morya Phase 2,Kolkata South,https://www.magicbricks.com/morya-phase-2-tollygunge-kolkata-pdpid-4d4235343230373635
r387263,Vaibhavlaxmi Central Park,Central Mumbai,https://www.magicbricks.com/vaibhavlaxmi-central-park-vikhroli-east-mumbai-pdpid-4d4235333236323033
r63843,Cghs Shivam Apartments,Dwarka Delhi,https://www.magicbricks.com/shivam-apartments-dwarka-sector-12-new-delhi-pdpid-4d4235303836353838
r60239,Bhumiraj Hermitage,Navi Mumbai,https://www.magicbricks.com/bhumiraj-hermitage-palm-beach-road-navi-mumbai-pdpid-4d4235303137353832
r367102,Avinash Chitwan,Raipur,https://www.magicbricks.com/avinash-chitwan-kachna-road-raipur-pdpid-4d4235313930303535
r63529,White Rose CGHS,Dwarka Delhi,https://www.magicbricks.com/white-rose-apartments-dwarka-sector-13-new-delhi-pdpid-4d4235303131323335
r30026,Tyagi Windwards,Pune West,https://www.magicbricks.com/windwards-wakad-pune-pdpid-4d4235303035353833
r10626,The Close North,Gurgaon,https://www.magicbricks.com/unitech-the-close-north-sector-50-gurgaon-pdpid-4d4235323834363237
r316305,Rama Fusion Towers,Pune West,https://www.magicbricks.com/rama-fusion-towers-hinjewadi-pune-pdpid-4d4235313138363433
r427484,Parth Kiona,Pune West,https://www.magicbricks.com/parth-kiona-maan-pune-pdpid-4d4235343232353537
r282,Rohan Leher,Pune West,https://www.magicbricks.com/rohan-leher-3-baner-pune-pdpid-4d4235303936383837
r18380,JP Iscon Platinum,Ahmedabad West,https://www.magicbricks.com/iscon-platinum-bopal-ahmedabad-pdpid-4d4235303432323330
r399447,Shivam Tulip Elegance,Navi Mumbai,https://www.magicbricks.com/shivam-tulip-elegance-ulwe-navi-mumbai-pdpid-4d4235333337313331
r10166,Arihant Anmol,Thane Outskirts,https://www.magicbricks.com/arihant-anmol-badlapur-east-beyond-thane-pdpid-4d4235303233363532
r397930,Asshna Seabliss,Western Mumbai,https://www.magicbricks.com/asshna-seabliss-andheri-west-mumbai-pdpid-4d4235333335373335
r384329,Orchid Gardenia,Surat,https://www.magicbricks.com/orchid-gardenia-palanpur-surat-pdpid-4d4235333235343233
r99587,Deshpande Windmill Village,Pune West,https://www.magicbricks.com/deshpande-windmill-village-bavdhan-pune-pdpid-4d4235313338303431
r295453,Pyramid Elements,Navi Mumbai,https://www.magicbricks.com/pyramid-elements-airoli-navi-mumbai-pdpid-4d4235313132383239
r354304,19 East,Navi Mumbai,https://www.magicbricks.com/moreshwar-19-east-nerul-navi-mumbai-pdpid-4d4235323133353931
r416199,Platinum Devansh,Navi Mumbai,https://www.magicbricks.com/platinum-devansh-new-panvel-navi-mumbai-pdpid-4d4235343138323231
r23724,Bestech Park View Spa Next,Gurgaon,https://www.magicbricks.com/bestech-park-view-spa-next-sector-67-gurgaon-pdpid-4d4235303233333339
r299,DLF Westend Heights,Bangalore South,https://www.magicbricks.com/dlf-westend-heights-begur-road-bangalore-pdpid-4d4235303937333833
r250877,Global City,Mohali,https://www.magicbricks.com/global-city-mohali-sector-124-sunny-enclave-mohali-pdpid-4d4235303836353832
r418,Amrapali Sapphire,Noida,https://www.magicbricks.com/amrapali-sapphire-sector-45-noida-pdpid-4d4235303233383633
r41,Mantri Tranquil,Bangalore South,https://www.magicbricks.com/mantri-tranquil-kanakapura-road-bangalore-pdpid-4d4235303030363934
r12300,Suncity Essel Towers,Gurgaon,https://www.magicbricks.com/essel-towers-mehrauli-gurgaon-road-gurgaon-pdpid-4d4235303030313931
r6194,Microtek Greenburg,Gurgaon,https://www.magicbricks.com/microtek-greenburg-sector-86-gurgaon-pdpid-4d4235303230343235
r4082,Gulshan Vivante,Noida,https://www.magicbricks.com/gulshan-vivante-sector-137-noida-pdpid-4d4235303130313031
r65226,Shyam Apartments,Dwarka Delhi,https://www.magicbricks.com/shyam-apartments-dwarka-sector-11-new-delhi-pdpid-4d4235303130363234
r38338,Suncity Township,Gurgaon,https://www.magicbricks.com/suncity-township-sector-54-gurgaon-pdpid-4d4235303130343437
r14750,BKS Galaxy,Navi Mumbai,https://www.magicbricks.com/bks-galaxy-kharghar-navi-mumbai-pdpid-4d4235303237313336
r5790,Arihant Venkateshwara Green City,Pune East,https://www.magicbricks.com/green-city-hadapsar-pune-pdpid-4d4235303236353939
r271757,Lodha Casa Essenza,Western Mumbai,https://www.magicbricks.com/lodha-casa-essenza-dahisar-east-mumbai-pdpid-4d4235303030373536
r31112,Hiranandani Woodrose,Thane,https://www.magicbricks.com/woodrose-manpada-thane-west-thane-pdpid-4d4235303337393035
r68516,ABIL Imperial Atria,Pune West,https://www.magicbricks.com/abil-imperial-atria-baner-pune-pdpid-4d4235313333353737
r35152,Tulip Ivory,Gurgaon,https://www.magicbricks.com/tulip-ivory-sector-70-gurgaon-pdpid-4d4235303137313539
r269461,VTP Solitaire,Pune West,https://www.magicbricks.com/vtp-solitaire-baner-pune-pdpid-4d4235303935343333
r108529,Pumarth Bliss,Indore,https://www.magicbricks.com/pumarth-meadows-indore-bypass-road-indore-pdpid-4d4235313137363133
r309383,Migsun Vilaasa,Greater Noida,https://www.magicbricks.com/migsun-vilaasa-eta-2-greater-noida-pdpid-4d4235313135373535
r63915,M3M Latitude,Gurgaon,https://www.magicbricks.com/m3m-latitude-sector-65-gurgaon-pdpid-4d4235303734383731
r7594,Tata Ariana,Bhubaneswar,https://www.magicbricks.com/tata-ariana-khandagiri-bhubaneswar-pdpid-4d4235303733353739
r377897,Bhagwati Elysia 1,Navi Mumbai,https://www.magicbricks.com/bhagwati-elysia-pushpak-nagar-navi-mumbai-pdpid-4d4235343235323731
r12242,DLF Pink Town House,Gurgaon,https://www.magicbricks.com/dlf-pink-town-house-sector-24-gurgaon-pdpid-4d4235323835313633
r324193,Greenmark Mayfair Bhel,Hyderabad,https://www.magicbricks.com/greenmark-mayfair-bhel-kondakal-hyderabad-pdpid-4d4235333731363531
r313161,Sky Mansion By Risland,South Delhi,https://www.magicbricks.com/risland-sky-mansion-chhattarpur-new-delhi-pdpid-4d4235313239323237
r381481,Platinum 53 West,Western Mumbai,https://www.magicbricks.com/platinum-53-west-andheri-west-mumbai-pdpid-4d4235333138323031
r372604,Dhan Residency,Indore,https://www.magicbricks.com/dhan-trident-vijay-nagar-indore-pdpid-4d4235323231303435
r981,Assotech Windsor Court,Noida,https://www.magicbricks.com/assotech-windsor-court-sector-78-noida-pdpid-4d4235303039393431
r178889,Flora Fountain,Kolkata Central,https://www.magicbricks.com/alcove-flora-fountain-topsia-kolkata-pdpid-4d4235313130333635
r4200,Sobha Habitech,Bangalore East,https://www.magicbricks.com/sobha-habitech-whitefield-bangalore-pdpid-4d4235303030323335
r405058,Raymond Realty Ten X Era,Thane,https://www.magicbricks.com/tenx-era-raymond-realty-thane-west-thane-pdpid-4d4235333939383637
r12566,CGHS Gokul Apartment,Dwarka Delhi,https://www.magicbricks.com/gokul-apartment-dwarka-sector-11-new-delhi-pdpid-4d4235303130363336
r12834,Guru Apartments,Dwarka Delhi,https://www.magicbricks.com/guru-apartment-dwarka-sector-6-new-delhi-pdpid-4d4235303130383231
r383882,Rustomjee Uptown Urbania,Thane,https://www.magicbricks.com/rustomjee-uptown-urbania-thane-west-thane-pdpid-4d4235333234383831
r435629,NCC Urban Lake Springs,Bangalore South,https://www.magicbricks.com/ncc-urban-lake-springs-jp-nagar-bangalore-pdpid-4d4235343234373233
r28466,Naiknavare Victoria Garden,Pune East,https://www.magicbricks.com/victoria-garden-kalyani-nagar-pune-pdpid-4d4235303031373732
r4234,Anshul Ela,Pune North,https://www.magicbricks.com/anshul-ela-moshi-pune-pdpid-4d4235303233373735
r403677,VR Reflection,Ahmedabad West,https://www.magicbricks.com/vr-reflection-shela-ahmedabad-pdpid-4d4235333934353231
r618,Emaar MGF Emerald Estate,Gurgaon,https://www.magicbricks.com/emaar-emerald-estate-sector-65-gurgaon-pdpid-4d4235303030393935
r7852,Oberoi Woods,Western Mumbai,https://www.magicbricks.com/oberoi-woods-goregaon-east-mumbai-pdpid-4d4235303030363032
r82767,Paranjape Gloria Grand,Pune West,https://www.magicbricks.com/paranjape-gloria-grand-bavdhan-pune-pdpid-4d4235313531333539
r108249,Kanakia Paris,Western Mumbai,https://www.magicbricks.com/kanakia-paris-bandra-kurla-complex-mumbai-pdpid-4d4235303739303430
r295261,Saarrthi Signature Tower,Pune Central,https://www.magicbricks.com/the-signature-tower-model-colony-pune-pdpid-4d4235313434393039
r57856,Sadguru Prism,Navi Mumbai,https://www.magicbricks.com/sadguru-prism-kharghar-navi-mumbai-pdpid-4d4235303839313331
r309259,Vraj Poonam Pride,Ahmedabad West,https://www.magicbricks.com/poonam-pride-shela-ahmedabad-pdpid-4d4235303233313730
r18506,Prestige Lakeside Habitat,Bangalore East,https://www.magicbricks.com/prestige-lakeside-habitat-whitefield-bangalore-pdpid-4d4235303139343638
r421218,Bhavyaa Green Grandeur,Jaipur,https://www.magicbricks.com/bhavyaa-green-grandeur-jagatpura-jaipur-pdpid-4d4235343139373033
r431967,Trishala Saffron 360,Hyderabad,https://www.magicbricks.com/trishala-the-life-hitech-city-hyderabad-pdpid-4d4235313237373633
r8392,Mantri Webcity,Bangalore North,https://www.magicbricks.com/mantri-webcity-hennur-main-road-bangalore-pdpid-4d4235303237353430
