XID,Project Name,City,Squareyards.com Link
r407935,Sowparnika Life On The Green,Bangalore South,https://www.squareyards.com/bangalore-residential-property/sowparnika-life-on-the-green/223278/project
r414403,Aarohi Avinya,Ahmedabad West,Not Found
r420326,Rajapushpa Casa Luxura,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/rajapushpa-casa-luxura/236900/project
r383498,KSR Signature 4,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/ksr-signature-4/216472/project
r422043,Shiv Krishna Paras Prem Homes,Hyderabad,https://www.squareyards.com/gurgaon-residential-property/lord-shiva-cghs/88117/project
r421469,Metro Pride,Thane Outskirts,https://www.squareyards.com/kolbad-in-thane-overview-8971
r429503,Oceanus Golden Peak,Trivandrum,https://www.squareyards.com/bangalore-residential-property/oceanus-tranquil-apartment/14891/project
r378799,Asbl Spectra,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/asbl-spectra/113190/project
r403765,Royal Aura,Kolkata East,https://www.squareyards.com/kolkata-residential-property/sureka-sunrise-aura/192544/project
r382340,Shubh Nirvana,Pune East,https://www.squareyards.com/pune-residential-property/shubh-nirvana/182218/project
r405131,Lodha Panache,Pune West,https://www.squareyards.com/resale-3-bhk-1133-sq-ft-apartment-in-lodha-panache/7845315
r419543,Akshardham Phase 2,Pune Central,https://www.squareyards.com/rent/property-for-rent-in-mittal-akshardham-pune
r136575,Ashiana Anmol,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/ashiana-anmol-phase-2/112788/project
r397102,Kalpataru Oceana,South Mumbai,https://www.squareyards.com/mumbai-residential-property/kalpataru-oceana/141905/project
r397568,Artech Panorama,Trivandrum,https://www.squareyards.com/rent/commercial-properties-for-rent-in-whitefield-bangalore
r419976,Westmont,Pune West,https://www.squareyards.com/pune-residential-property/sanil-antalya-next/250564/project
r420440,Nandan Green Meadows,Pune West,https://www.squareyards.com/pune-residential-property/rainbow-green-meadows/236387/project
r344649,L and T Rejuve 360,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/l-and-t-rejuve-360/29753/project
r411200,Kolte 24K Altura,Pune West,https://www.squareyards.com/pune-residential-property/kolte-patil-24k-altura/221458/project
r318971,Rai Tulip,Thane Outskirts,https://www.squareyards.com/projects-by-rai-residency-pvt-ltd-in-thane
r395385,Eros Sampoornam 2,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/eros-sampoornam/852/project
r406031,Gokulesh Greens,Vadodara,https://www.squareyards.com/rent/1-bhk-for-rent-near-hotel-konark-inn-ghansoli-sector-4-in-navi-mumbai
r432441,Shreem Trikuta,Vadodara,Not Found
r379657,Signature Global City 92,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/signature-global-city-92/108875/project
r411898,Anvita Ivana,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/anvita-ivana/220153/project
r423388,Puri Diplomatic Residences,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/puri-diplomatic-residences/245971/project
r425473,MGP Mahaasri,Chennai South,Not Found
r423473,Anant Raj The Estate Residences,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/anant-raj-the-estate-residences/244338/project
r34938,Team Taurus The County,Kolkata South,https://www.squareyards.com/projects-by-team-taurus-in-kolkata
r422232,Trishala Trilok,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/trishala-trilok/240977/project
r397273,Praneeth Pranav Grove Park,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/praneeth-pranav-grove-park/112959/project
r434528,Rohaan Ashoka,Chennai South,https://www.squareyards.com/chennai-residential-property/sristi-sr-haven/324846/project
r433275,Prarthana Uma Hills,Ranchi,https://www.squareyards.com/mumbai-residential-property/hormuzd-chs/126505/project
r306353,Kukreja Anandam World City,Nagpur,https://www.squareyards.com/sale/1-bhk-flat-in-kukreja-amber-navi-mumbai
r41300,Raheja Imperia,South Mumbai,https://www.squareyards.com/mumbai-residential-property/raheja-imperia/3312/project
r434422,Urbanaid Unicity,Lucknow,Not Found
r426946,Sathyams Earthstone Enclave,Chennai South,Not Found
r412499,Akruthi Stavya,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/akruthi-sri-vatsa/238926/project
r371344,BSCPL Bollineni Zion,Chennai South,https://www.squareyards.com/chennai-residential-property/bscpl-bollineni-zion/82304/project
r388655,Tejase Tranquil Creek,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/tejase-tranquil-creek/213613/project
r424559,One World,Bhubaneswar,https://www.squareyards.com/sale/3-bhk-flat-in-shalimar-oneworld-vista-lucknow
r438325,Viaans Radiant,Jaipur,https://www.squareyards.com/gurgaon-residential-property/brahma-miracle-mile/88001/project
r27954,Marathon Nextown,Thane Outskirts,https://www.squareyards.com/thane-residential-property/marathon-nextown/3008/project
r327273,County 107,Noida,https://www.squareyards.com/noida-residential-property/aba-county-107/10931/project
r382837,Park Titan,Pune West,https://www.squareyards.com/pune-residential-property/pride-purple-park-titan/151661/project
r2584,Mahagun Mezzaria,Noida,https://www.squareyards.com/sale/resale-properties-in-mahagun-mezzaria-noida
r399091,Shree Nagari 1 Besa,Nagpur,https://www.squareyards.com/nagpur-residential-property/atharva-sapphire-towers/249662/project/floor-plans
r400555,Ajit Oro Atlantis,Lucknow,https://www.squareyards.com/sale/resale-properties-in-ajit-oro-atlantis-lucknow
r12158,DLF The Aralias,Gurgaon,https://www.squareyards.com/rent/property-for-rent-in-dlf-the-aralias-gurgaon
r369789,Qualitas Nestilo,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/qualitas-nestilo/112114/project
r423376,Casagrand Mercury,Chennai North,https://www.squareyards.com/projects-in-pulianthope-chennai
r432521,Shivalaya 24,Ahmedabad North,https://www.squareyards.com/ahmedabad-residential-property/rudra-shiv-vivanta/251433/project
r401575,Rajparis Arkay Garden,Chennai West,Not Found
r1027,Mantri Serenity,Bangalore South,https://www.squareyards.com/bangalore-residential-property/mantri-serenity/1672/project
r265503,La Vida by Tata Housing,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/tata-la-vida/8560/project
r375583,Joyville Western Height,Kolkata West,https://www.squareyards.com/sale/resale-properties-in-shapoorji-pallonji-joyville-kolkata-kolkata
r383704,Vasavi Skyla,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/vasavi-skyla/114060/project
r373412,Infinity Ivy,Navi Mumbai,https://www.squareyards.com/projects-in-sector-55-dronagiri-navi-mumbai
r432455,Provident Bayscape,Chennai South,https://www.squareyards.com/chennai-residential-property/tvh-ouranya-bay/4216/project
r158327,Red Bricks Palm Hills,Mangalore,https://www.squareyards.com/mumbai-residential-property/lodha-altus/308451/project/floor-plans
r405506,Susritam Sushree Paradise,Bhubaneswar,Not Found
r430588,CRC Maesta,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/crc-maesta/305975/project
r267379,Puri Amanvilas,Faridabad,https://www.squareyards.com/sale/resale-properties-in-puri-aman-vilas-faridabad
r384574,Udyog Bramha,Aurangabad,https://www.squareyards.com/pune-residential-property/bramhacorp-waterbay-c/102110/project
r434549,Lorven Cascade Garden,Bangalore East,https://www.squareyards.com/bangalore-residential-property/lorven-cascade-garden/324737/project
r438237,Godrej Astra,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/godrej-astra/324825/project
r302889,HomeKraft Happy Trails,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/ats-happy-trails/10038/project
r375353,SKA Orion,Noida,https://www.squareyards.com/noida-residential-property/ska-orion/103593/project
r123483,ACE Divino,Greater Noida,https://www.squareyards.com/sale/resale-properties-in-ace-divino-greater-noida
r410760,Forestville by Oberoi Realty,Thane,https://www.squareyards.com/thane-residential-property/oberoi-forestville/226943/project
r157563,Vaichal Vastu KalpaVruksha,Pune West,https://www.squareyards.com/pune-residential-property/the-vaichal-kalpavruksha/22707/project
r411039,VTP Earth One,Pune West,https://www.squareyards.com/pune-residential-property/vtp-earth-one/234371/project
r419544,Shivtirth Villas,Pune North,https://www.squareyards.com/pune-residential-property/shivtirth-park/209375/project
r431003,Mahalaxmi Nagar 41,Nagpur,https://www.squareyards.com/sale/plots-for-sale-in-nagpur
r428703,Ruby Courtyard,Chennai South,https://www.squareyards.com/projects-by-ruby-builders-in-chennai
r425209,Mangalmurti Jogeshwari Prime City,Pune East,https://www.squareyards.com/pune-residential-property/mangalmurti-jogeshwari-sun-city/154750/project
r377777,Opulence Green,Vadodara,https://doc.squareyards.com/ProjectKnowledge/245980-ganesh-malabar-retreat--brochure-3177.pdf
r373471,Arora Builder Floors,West Delhi,https://www.squareyards.com/mumbai-residential-property/arora-bhavan/62504/project
r266739,ARG Ananta Jagatpura,Jaipur,https://www.squareyards.com/affordable-projects-in-jagatpura-jaipur
r428438,Kiran Concord Towers,Surat,https://www.squareyards.com/sale/property-for-sale-in-rander-surat
r415849,Maitri Elevate,Ahmedabad North,https://www.squareyards.com/ahmedabad-residential-property/maitri-elevate/246738/project
r377037,K Town,Pune West,https://www.squareyards.com/pune-residential-property/unique-k-town/109112/project
r434379,Reigate Laurel Haven,Calicut,Not Found
r407392,Max Rajam,Madurai,https://www.squareyards.com/sale/resale-properties-in-ds-max-savvy-bangalore
r379547,Shree Krupasindhu,Belgaum,https://www.squareyards.com/pune-residential-property/bluestone-imperio-chs/116859/project
r428235,Kohinoor Central Park,Pune West,https://www.squareyards.com/pune-residential-property/kohinoor-central-park/249248/project
r399222,Survi Pristine,Vadodara,https://www.squareyards.com/vadodara-residential-property/satva-group-heights/320680/project/photos
r420746,Evos Alchemy,Bhubaneswar,Not Found
r431026,AMR Farms,South Delhi,https://www.squareyards.com/sale/1-bhk-for-sale-in-maidan-garhi-delhi
r336827,Sumadhura Horizon,Hyderabad,https://www.squareyards.com/sale/3-bhk-flat-in-sumadhura-horizon-hyderabad
r424563,Mana Skandas The Right Life,Bangalore East,https://www.squareyards.com/bangalore-residential-property/skanda-avani-c99/19281/project
r5144,Bhartiya City Nikoo Homes 6,Bangalore North,https://www.squareyards.com/bangalore-residential-property/bhartiya-city-nikoo-homes-6/240973/project
r7746,Vatika Seven Elements,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/vatika-seven-elements/390/project
r399710,Om Sree Sky Park,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/om-sree-skypark/207795/project
r415961,Poorvi Estella,Mangalore,Not Found
r422787,Urban Tree Sunstone Gardens,Thiruvallur,Not Found
r335279,DN Fairytale,Bhubaneswar,https://www.squareyards.com/sale/apartments-for-sale-in-janla-bhubaneswar
r434428,JR Premium Builder Floors,North Delhi,https://www.squareyards.com/sale/3-bhk-builder-floors-in-south-delhi-delhi-for-sale
r381952,The Elements,Raipur,https://www.squareyards.com/bangalore-residential-property/disha-pursuit-of-the-elements/246697/project
r271645,Aurum Q Residences,Navi Mumbai,https://www.squareyards.com/rental-1-bhk-750-sq-ft-apartment-in-aurum-q-residences/8150429
r428293,Kaaviya Gardens Prem Enclave,Chennai West,https://www.squareyards.com/mumbai-residential-property/blue-wave/150161/project
r404810,Rajul Galaxia,Jabalpur,https://www.squareyards.com/sale/resale-properties-in-rajul-apartment-mumbai
r380923,Subishis Polam Luxury Apartments,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/subishis-polam-luxury-apartments/157539/project
r430125,Trisquare Amber,Coimbatore,Not Found
r417734,Sukras Magizham,Coimbatore,Not Found
r437039,Omkar Towers,Nasik,https://www.squareyards.com/mumbai-residential-property/omkar-building-goregaon-east/104835/project
r5832,Nirala Estate,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/nirala-estate/20684/project
r260794,Paradise Sai World Empire,Navi Mumbai,https://www.squareyards.com/sale/3-bhk-flat-in-paradise-sai-world-empire-navi-mumbai
r398586,Ceratec Presidential Towers,Pune West,https://www.squareyards.com/projects-by-ceratec-group-in-pune
r351031,Yamuna Expressway Authority Plots,Greater Noida,https://www.squareyards.com/sale/resale-properties-in-yamuna-expressway-authority-flat-greater-noida
r396027,Khushi Capella,Bhubaneswar,https://www.squareyards.com/mumbai-residential-property/s-raheja-fairfield/233334/project
r343059,Shyamal Heights,Vadodara,https://www.squareyards.com/vadodara-residential-property/sahitya-green/319675/project/photos
r418493,Ganga Nandaka,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/ganga-anantam/249821/project/brochure
r390759,Apex Quebec,Ghaziabad,https://www.squareyards.com/ghaziabad-residential-property/apex-quebec/112453/project
r411905,Polaris Calice,Gandhinagar,https://www.squareyards.com/ahmedabad-residential-property/polaris-the-palace/248373/project
r405308,Casagrand Elinor,Chennai South,https://www.squareyards.com/chennai-residential-property/casagrand-elinor/222459/project
r404249,Candeur Lakescape,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/candeur-lakescape/219416/project
r410490,Dodamarg Heights,Sindhudurg,https://www.squareyards.com/sale/1-bhk-for-sale-in-goa
r415161,Hiranandani Empress Hill,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/hiranandani-empress-hill/231862/project
r433768,SSR Signature Gardenia,Bangalore East,https://www.squareyards.com/sale/plots-for-sale-in-kithaganur-village-bangalore
r433751,Nirvana City,Dhanbad,https://www.squareyards.com/palghar-residential-property/nirvana-viroha-city/247186/project
r415580,Om Priyadarshani,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/aakruti-om-priyadarshani/232351/project
r420161,Futureisone Aiikya Village,Bangalore East,Not Found
r435516,Siddidata Windfields Elite Villa,Kolkata East,Not Found
r404822,ATC Ultima,Jamshedpur,Not Found
r418353,Raja Royal Orchids,Hyderabad,https://www.squareyards.com/sale/3-bhk-flat-in-janapriya-nile-valley-hyderabad
r418223,Star Heritage,Coimbatore,https://www.squareyards.com/resale-9500-sq-ft-plot-in-metro-vista-farms/8200883
r393406,Platinum Heights,Vadodara,https://www.squareyards.com/mumbai-residential-property/trident-ozone-platinum-heights/25909/project
r411360,RS Aurora Bay,Visakhapatnam,https://www.squareyards.com/east-point-colony-in-vizag-overview-3930
r271405,Piramal Revanta,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/piramal-revanta-tower-3-and-4/100528/project/floor-plans
r402728,Sublime Spring Elmas,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/sublime-spring-elmas/217291/project/floor-plans
r1084,Panchsheel Greens 2,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/panchsheel-greens-ii/903/project
r413028,Krisala 41 Zillenia,Pune West,https://www.squareyards.com/pune-residential-property/krisala-41-zillenia/226581/project
r430172,Highland Luxuria,Chandigarh,https://www.squareyards.com/resale-4-bhk-pooja-room-2700-sq-ft-villa-in-highland-luxuria/7662106
r411183,Sangini Aura,Surat,https://www.squareyards.com/surat-residential-property/vedant-bellavista/312871/project/photos
r343427,Jaybhave Raj Crest,Nasik,Not Found
r427825,Trinity Heights,Vadodara,https://www.squareyards.com/vadodara-residential-property/swastik-samruddhi-heights/323649/project/photos
