XID,Project Name,City,Squareyards.com Link
r433860,Oberoi Garden City Thane,Thane,https://www.squareyards.com/thane-residential-property/oberoi-garden-city-thane/324158/project
r409301,Purva Raagam,Chennai West,https://www.squareyards.com/chennai-residential-property/purva-raagam/222808/project
r430928,Zodiac Anjaneshwar,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/zodiac-anjaneshwar/312319/project
r428931,Saranya Swarovski,Bangalore East,https://www.squareyards.com/bangalore-residential-property/saranya-swarovski/248682/project
r429449,ADITYARAM GOLDEN GATE,Chennai South,https://www.squareyards.com/chennai-residential-property/iyra-aanya/241699/project
r55744,Fortuna Acacia,Bangalore North,https://www.squareyards.com/bangalore-residential-property/fortuna-acacia/19397/project
r376177,DLF Garden City Floors,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/dlf-garden-city-independent-floors/103567/project
r405185,Tulsi Ananta,Anand,https://www.squareyards.com/thane-residential-property/raj-tulsi-aananta/214829/project
r427636,Majestique Aravali,Pune West,https://www.squareyards.com/pune-residential-property/majestique-aravali/247447/project
r430086,Kohinoor Satori,Pune West,https://www.squareyards.com/pune-residential-property/kohinoor-satori/250276/project
r334623,Sukhwani Skylines,Pune West,https://www.squareyards.com/pune-residential-property/sukhwani-skylines/101465/project
r375815,The Crest,Ahmedabad North,https://www.squareyards.com/hyderabad-residential-property/sri-north-crest/308324/project
r404456,Signature Global City 93,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/signature-global-city-93/216130/project
r408688,Greentech Greenock Villa,Kochi,https://www.squareyards.com/kochi-residential-property/manjooran-rowan-park-scarlet/314239/project
r269397,ATS Picturesque Reprieves,Noida,https://www.squareyards.com/noida-residential-property/ats-picturesque-reprieves/8650/project
r353481,Evershine Amavi 303,Beyond Mira Road,https://www.squareyards.com/palghar-residential-property/vinay-unique-gardens/6939/project
r419031,Kavisha The Portrait,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/kavisha-the-portrait/246051/project
r393044,Shree Samprada,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/siri-sampada-homes-bhuvana/143129/project
r385121,M3M Capital,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/m3m-capital/117500/project
r403576,Yuva Park,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/yuva-park/216290/project
r426990,G R Nisarga Residency,Bangalore West,https://www.squareyards.com/bangalore-residential-property/gr-nisarga-residency/247979/project
r422151,Evolvus By Majestique,Pune East,https://www.squareyards.com/pune-residential-property/majestique-evolvus/240133/project
r411449,ATCO La Vivant,Bangalore East,https://www.squareyards.com/bangalore-residential-property/atco-lavivant/231662/project
r414987,Praneeth Pranav Ixora,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/praneeth-pranav-ixora/112980/project
r5456,Puri Emerald Bay,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/puri-emerald-bay/238/project
r396420,Puri The Aravallis,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/puri-the-aravallis/164945/project
r249607,L and T Raintree Boulevard,Bangalore North,https://www.squareyards.com/bangalore-residential-property/l-and-t-raintree-boulevard/20231/project
r402914,Ambar Zenith,Pune East,https://www.squareyards.com/pune-residential-property/aeromall/206587/project
r435532,Gold Bellagio,Kota,https://www.squareyards.com/hyderabad-residential-property/the-prestige-city-bellagio/230961/project
r385162,Sharnam Aura,Vadodara,https://www.squareyards.com/vadodara-residential-property/nysa-skydale/319003/project
r389421,Pride Panorama,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/pride-panorama-mumbai/189130/project
r97522,Delta Palm Beach,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/delta-palmbeach/228300/project
r280367,Sattva Park Cubix,Bangalore North,https://www.squareyards.com/bangalore-residential-property/salarpuria-sattva-park-cubix/15693/project
r392732,DLF Gardencity Enclave,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/dlf-gardencity-enclave/155501/project
r414072,Deeshari Palm Villa,Kolkata South,https://www.squareyards.com/kolkata-residential-property/deeshari-palm-villa/247034/project
r375497,Concorde Abode 99,Bangalore South,https://www.squareyards.com/bangalore-residential-property/concorde-abode-99/103438/project
r379303,Aakriti Cyan,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/aakriti-cyan/111423/project
r396809,Ashiana Amarah,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/ashiana-amarah/167185/project
r373839,Civitech Strings,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/civitech-strings/103214/project
r369448,Abhignas Misty Woods,Bangalore South,https://www.squareyards.com/bangalore-residential-property/abhigna-misty-woods/113533/project
r404453,Orbit Urban Park,Kolkata East,https://www.squareyards.com/kolkata-residential-property/orbit-urban-park/226948/project
r375852,DS Max Sky Shubham,Bangalore East,https://www.squareyards.com/bangalore-residential-property/ds-max-sky-shubham/111119/project
r389311,Sumadhuras Gardens By The Brook,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/sumadhuras-gardens-by-the-brook/159121/project
r295513,Ratanlok Apartment,Lucknow,https://www.squareyards.com/lucknow-residential-property/lda-ratanlok-apartments/156590/project
r412829,Utsav Hills,Coimbatore,https://www.squareyards.com/navi-mumbai-residential-property/utsav-city/109213/project
r409855,Shilpa Madhuvan,Nasik,https://www.squareyards.com/mumbai-residential-property/shilpa-apartment-santacruz-west/60428/project
r433009,Thimu Kings Court,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/thimu-kings-court/251206/project
r398374,Puneet Brahmand,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/puneet-brahmand/183566/project
r374970,DSR Elixir,Bangalore East,https://www.squareyards.com/bangalore-residential-property/dsr-elixir/108806/project
r120709,Siddha Sky,Kolkata East,https://www.squareyards.com/kolkata-residential-property/siddha-sky-blu/246630/project
r429477,Vishnupriya,Kolkata South,https://www.squareyards.com/kolkata-residential-property/vishnu-priya/251012/project
r434963,Venus Amritha,Chennai South,https://www.squareyards.com/bangalore-residential-property/rbd-icon/205253/project
r417968,Manglam Rambagh,Jaipur,https://www.squareyards.com/jaipur-residential-property/manglam-signature-elite/249120/project
r18546,Runwal Codename Enchanted,Thane,https://www.squareyards.com/thane-residential-property/runwal-code-name-enchanted/130271/project
r430897,Satra Nexus,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/satra-nexus/307146/project
r422989,Melodies of Life,Bangalore South,https://www.squareyards.com/bangalore-residential-property/assetz-inspira-melodies-of-life/242619/project
r387343,Ivory at Brigade Orchards,Bangalore North,https://www.squareyards.com/bangalore-residential-property/ivory-at-brigade-orchards/160352/project
r407744,Purva Blubelle,Bangalore West,https://www.squareyards.com/bangalore-residential-property/purva-blubelle/220579/project
r311999,Peace Paramount,Bangalore North,https://www.squareyards.com/bangalore-residential-property/peace-paramount/103090/project
r396702,Vyshnavi Brundavanam Phase 2,Bangalore East,https://www.squareyards.com/bangalore-residential-property/sri-vyshnavi-brundavanam/114224/project
r416386,Greenpro Maithree Apartments,Chennai West,https://www.squareyards.com/chennai-residential-property/nithiyashree-kiran-enclave/85184/project
r300067,Dosti West County,Thane,https://www.squareyards.com/thane-residential-property/dosti-west-county/10042/project
r387255,L and T Elixir Reserve,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/lnt-elixir-reserve/141429/project
r424731,Reliance Elysium,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/reliance-elysium/246586/project
r297055,Godrej Nature Plus,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/godrej-nature-plus/9676/project
r424568,JMS Premier Floors,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/jms-premier-floors/306414/project
r412546,DLF Privana South,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/dlf-privana-south/238058/project
r319527,Sobha Dream Gardens,Bangalore North,https://www.squareyards.com/bangalore-residential-property/sobha-dream-gardens/10453/project
r414567,Marvella,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/avyanna-marvella/246730/project
r421775,Venus Signature,Chennai Central,https://www.squareyards.com/chennai-residential-property/amara-ahaana/306737/project
r337311,Aastha Valley,Jamshedpur,https://www.squareyards.com/bangalore-residential-property/cornerstone-campan-valley/17335/project
r411132,AC Aaradhya Residency,Nasik,https://www.squareyards.com/nashik-residential-property/aaradhya-nakshatra/321011/project
r383717,Jindal Avenue,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/jindal-avenue/130254/project
r425079,Gajanana Park Street,Vadodara,https://www.squareyards.com/pune-residential-property/shree-gajanan-aarambha-residency/249914/project
r307547,Navins Starwood Towers 2,Chennai South,https://www.squareyards.com/chennai-residential-property/arun-excello-ragamalika-phase-ii/4417/project
r424428,Sark Townhomes Nadergul,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/sark-south-meadows/240065/project
r405940,Abhilasha By Shlok Group,Ahmedabad North,https://www.squareyards.com/ahmedabad-residential-property/shlok-abhilasha/250291/project
r430231,Godrej Nurture,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/godrej-nurture-mumbai/306678/project
r39908,Ambience Creacions,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/ambience-creacions/768/project
r407396,Divine Space,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/divine-space-osman-nagar/223513/project
r429985,Vijaya Bheri Arcade,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/vijaya-bheri-arcade/246991/project
r429462,MC Villas,Chennai South,https://www.squareyards.com/bangalore-residential-property/mbr-gem-park-villa/14257/project
r368966,Godrej Retreat,Faridabad,https://www.squareyards.com/faridabad-residential-property/godrej-retreat/100611/project
r433763,7 Mahalaxmi,South Mumbai,https://www.squareyards.com/mumbai-residential-property/runwal-7-mahalaxmi/311997/project
r432237,Polestar,Chennai South,https://www.squareyards.com/chennai-residential-property/appaswamy-altezza/30195/project
r432910,Ganguly 4Sight Superia,Kolkata South,https://www.squareyards.com/kolkata-residential-property/ambuja-neotia-bengal-ambuja-upohar/5187/project
r417911,Sunteck Crescent Park,Thane Outskirts,https://www.squareyards.com/thane-residential-property/maatr-waters/149545/project
r435921,Envogue 2,Pune North,https://www.squareyards.com/pune-residential-property/unique-envogue-2/168019/project
r412253,VTP Flamante,Pune East,https://www.squareyards.com/pune-residential-property/vtp-flamante/226927/project
r255783,Shri Radha Aqua Gardens,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/shri-radha-aqua-garden/8372/project
r123445,ACE Parkway,Noida,https://www.squareyards.com/noida-residential-property/ace-parkway/4863/project
r394731,L and T Island Cove,South Mumbai,https://www.squareyards.com/mumbai-residential-property/lnt-island-cove/171105/project
r385201,Ajmera Manhattan,South Mumbai,https://www.squareyards.com/mumbai-residential-property/ajmera-manhattan/123665/project
r389418,Kalpataru Vivant,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/kalpataru-vivant/157888/project
r407880,Elite Pride,Jaipur,https://www.squareyards.com/jaipur-residential-property/elite-pride-ajmer-road/248821/project
r142535,Pacifica Pride Towers,Chennai South,https://www.squareyards.com/chennai-residential-property/pacifica-aurum-pride-towers/101751/project
r429636,DAC Avenue One,Chennai South,https://www.squareyards.com/chennai-residential-property/brigade-tech-boulevard/251949/project
r410064,Vivaan Aura,Ahmedabad North,https://www.squareyards.com/ahmedabad-residential-property/vivaan-aura/229652/project
r428412,Signature Global Titanium SPR,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/signature-global-titanium-spr/249570/project
r403416,Casagrand Primrose,Chennai South,https://www.squareyards.com/chennai-residential-property/casagrand-aria/234740/project
r386996,Folium By Sumadhura Phase 1,Bangalore East,https://www.squareyards.com/bangalore-residential-property/sumadhura-folium/123774/project
r394512,Piya Green Hills,Guwahati,https://www.squareyards.com/guwahati-residential-property/pragjyotish-piya-plaza-2/309793/project
r411343,Devarshi Xclusive,Kolkata North,https://www.squareyards.com/kolkata-residential-property/merlin-regalia/8732/project
r404811,APR Praveens Eterno,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/apr-praveens-eterno/223469/project
r422935,SSVR Niyaara,Bangalore East,https://www.squareyards.com/bangalore-residential-property/ssvr-niyaara/244662/project
r321459,Sattva Serene Life,Bangalore North,https://www.squareyards.com/bangalore-residential-property/salarpuria-sattva-serene-life/10413/project
